longitude,latitude,score
99.175,-1.52500000000001,0.0932612999805247
99.225,-1.52500000000001,0.0885384568695481
100.425,-1.52500000000001,0.114100606822198
100.625,-1.52500000000001,0.0900693673094664
105.475,-1.52500000000001,0.150175018966655
105.525,-1.52500000000001,0.147217045603168
105.575,-1.52500000000001,0.145128465562655
105.625,-1.52500000000001,0.141251056270462
105.675,-1.52500000000001,0.147089936208557
105.725,-1.52500000000001,0.144981463563072
105.825,-1.52500000000001,0.140668493936298
105.875,-1.52500000000001,0.14012735329487
105.925,-1.52500000000001,0.139263471291652
105.975,-1.52500000000001,0.129144425382245
108.825,-1.52500000000001,0.0475122672821738
108.875,-1.52500000000001,0.0423921129732289
108.925,-1.52500000000001,0.0379511792371289
122.325,-1.52500000000001,0.0357935437601045
122.375,-1.52500000000001,0.0362632912351276
122.625,-1.52500000000001,0.027508796362948
122.725,-1.52500000000001,0.0245092422966493
122.775,-1.52500000000001,0.0178981391584266
122.825,-1.52500000000001,0.0239932543471274
122.975,-1.52500000000001,-0.00882509941494724
123.025,-1.52500000000001,-0.00572888403658944
123.125,-1.52500000000001,0.0197344383197684
123.175,-1.52500000000001,0.0482682250176968
123.275,-1.52500000000001,0.0656224891398512
123.375,-1.52500000000001,0.0995683488139544
123.425,-1.52500000000001,0.0973440996440459
123.475,-1.52500000000001,0.0986800611250765
123.525,-1.52500000000001,0.0887271714089435
123.575,-1.52500000000001,0.102680805599348
127.375,-1.52500000000001,0.0666273714255645
128.025,-1.52500000000001,0.065629052463012
128.075,-1.52500000000001,0.0645418017057763
128.125,-1.52500000000001,0.056239093364162
128.625,-1.52500000000001,0.041388808155109
128.725,-1.52500000000001,0.0537076764521987
128.775,-1.52500000000001,0.0522054274140002
130.125,-1.52500000000001,0.118938687022742
130.525,-1.52500000000001,0.0764052769139523
131.075,-1.52500000000001,0.00283816929291432
131.125,-1.52500000000001,-0.0112887244903064
131.175,-1.52500000000001,-0.0174148094678506
135.075,-1.52500000000001,0.0464758271548532
135.125,-1.52500000000001,0.0445905104383435
135.175,-1.52500000000001,0.0432972281978798
135.225,-1.52500000000001,0.0463416251979549
135.275,-1.52500000000001,0.0441066953132714
135.325,-1.52500000000001,0.0438173579321788
135.375,-1.52500000000001,0.0437475465077895
135.825,-1.52500000000001,0.0440984337631012
136.675,-1.52500000000001,0.050870241702236
144.975,-1.52500000000001,-0.0977057227489291
145.025,-1.52500000000001,-0.0950740170967127
145.075,-1.52500000000001,-0.101031009848323
145.125,-1.52500000000001,-0.102603186536775
145.175,-1.52500000000001,-0.105903093693653
149.575,-1.52500000000001,-0.068674986707891
149.625,-1.52500000000001,-0.0741351352539157
149.725,-1.52500000000001,-0.0757248742068733
149.775,-1.52500000000001,-0.0806017361331265
174.825,-1.52500000000001,-0.36643133510038
174.875,-1.52500000000001,-0.368802424830527
174.925,-1.52500000000001,-0.351798490565326
174.975,-1.52500000000001,-0.337202072661722
175.025,-1.52500000000001,-0.325575909878791
175.075,-1.52500000000001,-0.316580496426601
41.625,-1.575,0.15495935915559
41.675,-1.575,0.1489903442226
99.175,-1.575,0.0925448862028976
99.225,-1.575,0.080580483551596
99.275,-1.575,0.0769748652071299
100.475,-1.575,0.106174113795566
100.625,-1.575,0.0901683097878511
105.375,-1.575,0.118204465867319
105.425,-1.575,0.122852108120343
105.475,-1.575,0.124894617725458
105.525,-1.575,0.149897070942826
105.625,-1.575,0.14694278049526
105.925,-1.575,0.140654266161473
105.975,-1.575,0.139644085118547
106.025,-1.575,0.136830930893468
108.725,-1.575,0.0422316668198006
108.775,-1.575,0.0408486151199197
108.825,-1.575,0.0397026164858519
108.875,-1.575,0.0391276031693426
108.925,-1.575,0.0310927909944117
108.975,-1.575,0.0200343414213841
109.025,-1.575,0.0113215177736828
109.075,-1.575,0.00563448178674882
109.125,-1.575,-0.00286276153921782
109.175,-1.575,0.0195592368455343
119.325,-1.575,0.0287922049439912
122.225,-1.575,0.0469422813635254
122.275,-1.575,0.0428128572181374
122.325,-1.575,0.0580781215940334
122.375,-1.575,0.0507535897933243
122.625,-1.575,0.0316081181383437
122.675,-1.575,0.0288280528422351
122.825,-1.575,0.0153276812411381
122.925,-1.575,-0.0144021437459808
122.975,-1.575,-0.0134563293442221
123.075,-1.575,-0.0069548770293466
123.125,-1.575,0.0173112781294455
123.475,-1.575,0.0992858677316051
123.575,-1.575,0.0979087371862783
123.625,-1.575,0.0812697691892255
124.475,-1.575,-0.00711452519491573
127.375,-1.575,0.0667192354665523
128.075,-1.575,0.0641025644943051
128.125,-1.575,0.0589048174272399
130.025,-1.575,0.064964917226135
130.325,-1.575,0.0975638742515757
131.425,-1.575,-0.0174020458129828
135.425,-1.575,0.0491379169309239
135.475,-1.575,0.0501686940538511
135.525,-1.575,0.0512753767993509
138.725,-1.575,-0.108754535409619
144.975,-1.575,-0.105734316960479
145.025,-1.575,-0.111152844438178
145.075,-1.575,-0.115200733753717
145.125,-1.575,-0.118212620458458
145.175,-1.575,-0.121078914854389
149.575,-1.575,-0.075994083870773
149.625,-1.575,-0.0796311502535701
149.675,-1.575,-0.0846476246899435
174.925,-1.575,-0.363923952785478
174.975,-1.575,-0.353109130989092
175.075,-1.575,-0.333590819588036
-174.975,-1.625,-0.543620424398726
-174.925,-1.625,-0.545069987770355
41.625,-1.625,0.155289317351254
99.225,-1.625,0.0815531549119651
99.275,-1.625,0.0743721534691748
99.325,-1.625,0.0693460822654398
100.575,-1.625,0.0891981838528881
105.325,-1.625,0.116626545862824
105.375,-1.625,0.118807585099472
105.425,-1.625,0.123359362752862
105.625,-1.625,0.15290291955387
106.025,-1.625,0.138416117706645
108.775,-1.625,0.0421443128928699
108.825,-1.625,0.0395949222584161
108.975,-1.625,0.0160057450970571
109.025,-1.625,0.00883759746294287
109.075,-1.625,0.00373348648052659
109.125,-1.625,-0.00464661613581472
109.175,-1.625,0.0194048194545225
109.325,-1.625,-0.0102855463551991
119.275,-1.625,0.0276086385803716
119.325,-1.625,0.0276373612380267
122.025,-1.625,0.0652524744697145
122.075,-1.625,0.0592365551460277
122.125,-1.625,0.0495812836268229
122.175,-1.625,0.0505719434051735
122.225,-1.625,0.0511000650705592
122.275,-1.625,0.044627571875438
122.825,-1.625,0.00930365360169445
122.875,-1.625,-0.00583676083395089
122.925,-1.625,-0.0196211923307155
122.975,-1.625,-0.0163714784741446
123.025,-1.625,-0.0157072317799044
123.075,-1.625,-0.0100888830228653
123.125,-1.625,0.0170056391170976
123.175,-1.625,0.0391194038533309
123.225,-1.625,0.0605175012750888
123.475,-1.625,0.0911574567941264
123.575,-1.625,0.0942439779667405
123.625,-1.625,0.0761816309707669
124.475,-1.625,-0.00131204222442151
124.525,-1.625,0.0132332790826443
124.575,-1.625,0.0210492322844669
124.625,-1.625,0.026055552677864
124.675,-1.625,0.0268727119432459
124.725,-1.625,0.0278086082976498
124.775,-1.625,0.0308484596810041
124.825,-1.625,0.0288645928421279
124.875,-1.625,0.0264384940392507
124.925,-1.625,0.0285128838423538
124.975,-1.625,0.0289704522305629
125.025,-1.625,0.0324313712511344
129.875,-1.625,0.104973908597916
129.925,-1.625,0.107304868399967
129.975,-1.625,0.0649688898563198
130.025,-1.625,0.0665658338342422
130.125,-1.625,0.0977928389407762
130.175,-1.625,0.0965139114462418
130.225,-1.625,0.0943861869218637
130.275,-1.625,0.0922688111906555
130.325,-1.625,0.098712635558643
130.375,-1.625,0.0949925708663499
131.225,-1.625,0.00920647143586627
131.375,-1.625,0.0057820698926629
131.425,-1.625,-0.00560686038012622
135.425,-1.625,0.0517882667242808
135.475,-1.625,0.0541473557210916
135.525,-1.625,0.0552311384408266
135.575,-1.625,0.0553415783865695
135.625,-1.625,0.0562656480698013
135.675,-1.625,0.0550869956001523
135.725,-1.625,0.0530060130611423
135.775,-1.625,0.0512121854852493
135.825,-1.625,0.055578789329425
135.875,-1.625,0.0558724279404219
135.925,-1.625,0.0576434440478144
135.975,-1.625,0.0589753226553902
136.025,-1.625,0.059293615478697
136.075,-1.625,0.0597457632799027
136.125,-1.625,0.0608306194074052
136.175,-1.625,0.0589935370989007
136.225,-1.625,0.0540105629790723
138.725,-1.625,-0.0987122895558175
138.775,-1.625,-0.107203745254708
143.975,-1.625,-0.0970934440140809
144.025,-1.625,-0.0964727942182849
145.025,-1.625,-0.117145864039958
145.075,-1.625,-0.119317069427314
149.925,-1.625,-0.100374778795787
149.975,-1.625,-0.103534435332223
153.275,-1.625,-0.123288763550516
153.325,-1.625,-0.122413694597901
153.375,-1.625,-0.121127076520784
153.425,-1.625,-0.118616154682679
153.475,-1.625,-0.113234405124167
153.525,-1.625,-0.110263535156879
41.525,-1.67500000000001,0.155482594054647
41.575,-1.67500000000001,0.156833020948711
99.275,-1.67500000000001,0.0718060763201219
99.325,-1.67500000000001,0.070687473101278
100.525,-1.67500000000001,0.0879011629727803
105.325,-1.67500000000001,0.117464697546511
105.375,-1.67500000000001,0.120634514364729
106.075,-1.67500000000001,0.134816159513384
108.675,-1.67500000000001,0.0254907459688028
108.725,-1.67500000000001,0.0432922345574294
108.775,-1.67500000000001,0.0417086127127935
108.825,-1.67500000000001,0.0386763964735399
108.875,-1.67500000000001,0.0345223481944082
108.925,-1.67500000000001,0.0218923668620503
108.975,-1.67500000000001,0.0152877266369521
109.075,-1.67500000000001,0.000455615484506367
109.325,-1.67500000000001,-0.00744648664272035
109.375,-1.67500000000001,-0.00640423217900295
119.275,-1.67500000000001,0.0280152352928124
121.875,-1.67500000000001,0.085905454198468
121.925,-1.67500000000001,0.080594281129707
121.975,-1.67500000000001,0.0752837604307978
122.025,-1.67500000000001,0.0698376077132993
122.075,-1.67500000000001,0.0629420339992249
122.125,-1.67500000000001,0.0508990859616624
122.175,-1.67500000000001,0.0548068105878822
122.225,-1.67500000000001,0.0510996026347778
123.025,-1.67500000000001,-0.0166198356982498
123.075,-1.67500000000001,-0.00843372471259898
123.175,-1.67500000000001,0.039905884598739
123.425,-1.67500000000001,0.073354593614531
123.475,-1.67500000000001,0.0839533047408399
123.625,-1.67500000000001,0.0763190242949758
124.325,-1.67500000000001,0.00516773448789632
124.375,-1.67500000000001,-0.00273108499872254
124.725,-1.67500000000001,0.0364568852884031
124.775,-1.67500000000001,0.0422390667072965
124.825,-1.67500000000001,0.0416284943409301
124.875,-1.67500000000001,0.0404520170567558
124.925,-1.67500000000001,0.0412233725667746
124.975,-1.67500000000001,0.0428276089065451
125.025,-1.67500000000001,0.0443684702089199
125.075,-1.67500000000001,0.0442623953732965
125.125,-1.67500000000001,0.0470596950911288
125.175,-1.67500000000001,0.0405873773678507
127.375,-1.67500000000001,0.0602823738990769
127.425,-1.67500000000001,0.062025301594576
127.725,-1.67500000000001,0.0831057627538804
127.925,-1.67500000000001,0.0735605123775626
128.125,-1.67500000000001,0.0653966964207765
128.175,-1.67500000000001,0.0577061289215781
129.725,-1.67500000000001,0.0956790375750541
129.775,-1.67500000000001,0.102902092698459
129.825,-1.67500000000001,0.106090955252754
129.875,-1.67500000000001,0.107986714901941
129.925,-1.67500000000001,0.111293755042283
129.975,-1.67500000000001,0.0665330620207094
130.075,-1.67500000000001,0.0675767461193629
130.125,-1.67500000000001,0.0997914608688514
130.225,-1.67500000000001,0.0955486172332525
130.275,-1.67500000000001,0.0939239218208762
130.325,-1.67500000000001,0.0996236873981551
130.375,-1.67500000000001,0.0969054700785442
130.425,-1.67500000000001,0.0958810380351804
131.375,-1.67500000000001,0.017535918423055
131.425,-1.67500000000001,0.00620169356617142
134.075,-1.67500000000001,0.0668895059503501
134.125,-1.67500000000001,0.0666723657408756
135.475,-1.67500000000001,0.0570565718614264
135.525,-1.67500000000001,0.057023295404468
135.575,-1.67500000000001,0.0585557933806791
135.625,-1.67500000000001,0.0590972957998622
135.675,-1.67500000000001,0.0601442643380049
135.725,-1.67500000000001,0.058080686776278
135.875,-1.67500000000001,0.0598182318481914
136.025,-1.67500000000001,0.0627072491656175
136.075,-1.67500000000001,0.0620780048072243
136.175,-1.67500000000001,0.0599720117465218
136.225,-1.67500000000001,0.0546231388701474
136.275,-1.67500000000001,0.0555765484727862
136.325,-1.67500000000001,0.0567041644621487
136.475,-1.67500000000001,0.0566695982856339
143.975,-1.67500000000001,-0.097675087653829
144.025,-1.67500000000001,-0.09723351888748
149.825,-1.67500000000001,-0.103455997812103
149.875,-1.67500000000001,-0.100485947601393
149.925,-1.67500000000001,-0.101530812595628
149.975,-1.67500000000001,-0.105382519356142
150.025,-1.67500000000001,-0.104170022520277
153.225,-1.67500000000001,-0.120572968362504
153.275,-1.67500000000001,-0.1218588262439
153.325,-1.67500000000001,-0.119951926361454
153.375,-1.67500000000001,-0.116579533873869
153.425,-1.67500000000001,-0.114154763279046
153.475,-1.67500000000001,-0.112621373235754
153.525,-1.67500000000001,-0.110138704492936
153.575,-1.67500000000001,-0.120730776607355
41.525,-1.72500000000001,0.15733498811634
41.575,-1.72500000000001,0.158049391891508
99.275,-1.72500000000001,0.0634534797226113
99.325,-1.72500000000001,0.0611623828782374
100.525,-1.72500000000001,0.116019731255634
100.575,-1.72500000000001,0.118036961138061
100.675,-1.72500000000001,0.122745776637423
105.325,-1.72500000000001,0.0954937953908125
105.375,-1.72500000000001,0.125152384400263
106.075,-1.72500000000001,0.138027595557353
108.675,-1.72500000000001,0.0211079309889098
108.725,-1.72500000000001,0.035276202540642
108.775,-1.72500000000001,0.0344093975595069
108.825,-1.72500000000001,0.0289515637313928
109.275,-1.72500000000001,-0.00836042983042105
109.325,-1.72500000000001,0.00212583852398293
121.825,-1.72500000000001,0.0913291942603691
121.875,-1.72500000000001,0.0880420093900285
121.925,-1.72500000000001,0.0829071401510134
121.975,-1.72500000000001,0.0938424748430882
122.025,-1.72500000000001,0.0884049728194815
122.075,-1.72500000000001,0.0821504002835915
122.125,-1.72500000000001,0.0747465918657567
122.175,-1.72500000000001,0.077546813345983
123.025,-1.72500000000001,0.00783785568667496
123.075,-1.72500000000001,0.0190718868898913
123.125,-1.72500000000001,0.0314680166083906
123.325,-1.72500000000001,0.0882632252538083
123.375,-1.72500000000001,0.102139739463249
123.475,-1.72500000000001,0.112939851703438
123.525,-1.72500000000001,0.114671701871575
123.575,-1.72500000000001,0.104749971462801
123.625,-1.72500000000001,0.0867100283130036
124.275,-1.72500000000001,0.0325655811252549
124.325,-1.72500000000001,0.0260139647433918
124.875,-1.72500000000001,0.0463920162250666
124.925,-1.72500000000001,0.0491026969562478
124.975,-1.72500000000001,0.0498508238660834
125.025,-1.72500000000001,0.0501811295837343
125.075,-1.72500000000001,0.0513167706512114
125.125,-1.72500000000001,0.056587816066529
125.175,-1.72500000000001,0.0509203777525057
125.225,-1.72500000000001,0.0521421498646817
125.275,-1.72500000000001,0.0514169213469576
125.325,-1.72500000000001,0.0270477462206205
125.675,-1.72500000000001,0.0325080362952183
127.475,-1.72500000000001,0.0645138244216801
127.525,-1.72500000000001,0.0772212776869641
127.575,-1.72500000000001,0.0792878233417215
127.625,-1.72500000000001,0.0817869636035571
128.025,-1.72500000000001,0.064021368235648
128.075,-1.72500000000001,0.0625404032020479
128.125,-1.72500000000001,0.0572116896419913
129.675,-1.72500000000001,0.0965846896624405
129.775,-1.72500000000001,0.106493451547011
129.825,-1.72500000000001,0.0599358211113673
129.875,-1.72500000000001,0.062889198912079
129.925,-1.72500000000001,0.0640752462289609
129.975,-1.72500000000001,0.0706344960418545
130.025,-1.72500000000001,0.0692543525464333
130.075,-1.72500000000001,0.0668118406747174
130.125,-1.72500000000001,0.0982529369611372
130.175,-1.72500000000001,0.0972344979244957
130.375,-1.72500000000001,0.0938179187055965
130.425,-1.72500000000001,0.0881307501916589
131.375,-1.72500000000001,0.0410527538360805
131.425,-1.72500000000001,0.0284621492395627
134.125,-1.72500000000001,0.00162146707297474
134.225,-1.72500000000001,-0.00422612039930545
134.275,-1.72500000000001,-0.00641134533410453
135.575,-1.72500000000001,0.0628214004299581
135.625,-1.72500000000001,0.0630032912564134
135.675,-1.72500000000001,0.0634356279925091
135.725,-1.72500000000001,0.0252222380021154
136.325,-1.72500000000001,0.0598646253947242
136.475,-1.72500000000001,0.0571657994706013
136.575,-1.72500000000001,0.0533705779753008
136.625,-1.72500000000001,0.0550298781955208
136.675,-1.72500000000001,0.0434196855296283
136.725,-1.72500000000001,0.0459462166136273
136.775,-1.72500000000001,0.044864338641438
136.825,-1.72500000000001,0.045793437394115
142.825,-1.72500000000001,-0.0820031218280014
142.875,-1.72500000000001,-0.0855740884998304
153.125,-1.72500000000001,-0.115721637947037
153.175,-1.72500000000001,-0.115338279956556
153.225,-1.72500000000001,-0.118372603830399
153.275,-1.72500000000001,-0.116446399258696
153.525,-1.72500000000001,-0.103549313930631
153.575,-1.72500000000001,-0.105201512610835
-174.675,-1.77500000000001,-0.540930793031809
-174.625,-1.77500000000001,-0.539690972109663
41.475,-1.77500000000001,0.154573027361273
41.525,-1.77500000000001,0.157350335307879
99.225,-1.77500000000001,0.0644958935647111
99.275,-1.77500000000001,0.0612016397885915
99.325,-1.77500000000001,0.0586630715199378
100.525,-1.77500000000001,0.116437531748097
100.575,-1.77500000000001,0.118759127042646
100.725,-1.77500000000001,0.060350063656623
105.375,-1.77500000000001,0.102149608348392
106.075,-1.77500000000001,0.13601984181346
106.125,-1.77500000000001,0.132129387752132
109.225,-1.77500000000001,-0.000758238901216315
109.275,-1.77500000000001,-0.00211538474895051
119.275,-1.77500000000001,0.0230961750708527
119.325,-1.77500000000001,0.0258807862508754
121.325,-1.77500000000001,0.0823479266024819
121.375,-1.77500000000001,0.0815506194782826
121.775,-1.77500000000001,0.102249590646378
121.825,-1.77500000000001,0.0942538454405612
121.875,-1.77500000000001,0.0913282190218407
121.925,-1.77500000000001,0.0869361887365749
121.975,-1.77500000000001,0.0979833050134993
122.025,-1.77500000000001,0.0925514481195354
122.075,-1.77500000000001,0.0859972468231974
122.125,-1.77500000000001,0.0780840555894249
123.025,-1.77500000000001,0.00782782986454766
123.075,-1.77500000000001,0.0258540775845251
123.125,-1.77500000000001,0.0391074864231989
123.175,-1.77500000000001,0.0518408662184039
123.225,-1.77500000000001,0.0610973361555057
123.275,-1.77500000000001,0.0760460710966191
123.325,-1.77500000000001,0.0877036003074097
123.525,-1.77500000000001,0.108483343709525
123.975,-1.77500000000001,0.0361970303935893
124.275,-1.77500000000001,0.0704692443429675
124.325,-1.77500000000001,0.0606427529525308
125.075,-1.77500000000001,0.0581865558220289
125.225,-1.77500000000001,0.0554588942686772
125.275,-1.77500000000001,0.0330771557038314
125.325,-1.77500000000001,0.0362785631666602
125.375,-1.77500000000001,0.0350964984678262
125.425,-1.77500000000001,0.0321014872016922
125.475,-1.77500000000001,0.0309989340239942
125.525,-1.77500000000001,0.030709410337386
125.575,-1.77500000000001,0.047069130161508
125.675,-1.77500000000001,0.0444309402631061
125.725,-1.77500000000001,0.0452475412394215
126.425,-1.77500000000001,0.0776444640227477
126.475,-1.77500000000001,0.0752621809019346
127.525,-1.77500000000001,0.0728990417999663
129.625,-1.77500000000001,0.107111638714455
129.675,-1.77500000000001,0.106696524792344
129.725,-1.77500000000001,0.107543942343908
129.775,-1.77500000000001,0.111439498353251
129.825,-1.77500000000001,0.0626017250155661
129.875,-1.77500000000001,0.0649202645234671
129.975,-1.77500000000001,0.0636389377973362
130.375,-1.77500000000001,0.0971070850253213
130.425,-1.77500000000001,0.093574074884227
130.475,-1.77500000000001,0.0915139966087553
131.125,-1.77500000000001,0.0584676947803215
131.575,-1.77500000000001,0.0355003445028492
131.675,-1.77500000000001,0.0365008684480966
134.125,-1.77500000000001,0.00213010823838399
134.175,-1.77500000000001,-0.0011598841044336
134.225,-1.77500000000001,-0.00472197128554031
134.275,-1.77500000000001,-0.00804204671768406
134.425,-1.77500000000001,0.0456891110690532
134.475,-1.77500000000001,0.0387730132100469
135.775,-1.77500000000001,0.0217766984728992
135.825,-1.77500000000001,0.0248150817101451
135.875,-1.77500000000001,0.0264001235470836
135.925,-1.77500000000001,0.0587102253169197
136.825,-1.77500000000001,0.0394992866658051
136.875,-1.77500000000001,0.0281903641264107
136.925,-1.77500000000001,0.0251946355850257
142.825,-1.77500000000001,-0.0819667505111904
142.875,-1.77500000000001,-0.0863680750655789
153.125,-1.77500000000001,-0.115748427305559
153.175,-1.77500000000001,-0.115133452205822
153.225,-1.77500000000001,-0.11580865944764
153.375,-1.77500000000001,-0.110056579055928
153.425,-1.77500000000001,-0.109359817902807
153.525,-1.77500000000001,-0.104683071648134
153.575,-1.77500000000001,-0.113169624344251
175.525,-1.77500000000001,-0.32468708744095
175.575,-1.77500000000001,-0.298994087131947
41.475,-1.825,0.155166229460238
99.025,-1.825,0.065144087936215
99.075,-1.825,0.062946191283091
99.125,-1.825,0.0556410077188061
99.175,-1.825,0.0712725671316677
99.225,-1.825,0.0674199246260291
99.275,-1.825,0.0617556481659366
99.325,-1.825,0.0616223983915345
100.575,-1.825,0.115659426890747
100.775,-1.825,0.0561242453216
105.325,-1.825,0.0992222856690621
105.375,-1.825,0.101863448938252
106.175,-1.825,0.127981837774569
119.275,-1.825,0.0215301301313207
119.325,-1.825,0.0268787343111893
121.375,-1.825,0.0829556406105513
121.425,-1.825,0.0844791893436037
121.775,-1.825,0.106086390857358
121.825,-1.825,0.0962556012745734
121.875,-1.825,0.0937899577256066
121.925,-1.825,0.0914691589492054
121.975,-1.825,0.10065519083411
122.025,-1.825,0.09603287403656
123.025,-1.825,0.0151007854667932
123.075,-1.825,0.0354096697982051
123.175,-1.825,0.0553681702695366
123.225,-1.825,0.0669253626060834
123.275,-1.825,0.0788771458818409
123.975,-1.825,0.0560047619490618
124.025,-1.825,0.0644412969587366
124.275,-1.825,0.0986936730354947
124.325,-1.825,0.101954011107682
125.325,-1.825,0.0495885053494717
125.425,-1.825,0.0454487786328956
125.475,-1.825,0.0404298967278213
125.775,-1.825,0.0488551118306814
126.225,-1.825,0.0812583736942058
126.275,-1.825,0.0815980172883946
126.325,-1.825,0.0878446309791701
126.375,-1.825,0.0881808585569257
126.425,-1.825,0.0885320378671351
126.475,-1.825,0.0849357397088152
127.575,-1.825,0.0764023620207652
127.625,-1.825,0.0770362281496015
127.675,-1.825,0.0738039878667778
129.625,-1.825,0.118347354223837
129.675,-1.825,0.116847201824459
129.725,-1.825,0.116816195966763
129.775,-1.825,0.116305664805927
129.825,-1.825,0.0663955355150763
129.875,-1.825,0.0656742295998728
130.425,-1.825,0.0975282935909806
130.475,-1.825,0.0953630789467978
131.575,-1.825,0.0424544440396522
131.675,-1.825,0.0444242506514369
131.725,-1.825,0.024299499917631
134.125,-1.825,0.00408966199393824
134.175,-1.825,0.000109136987703988
134.225,-1.825,-0.00451353430593874
134.275,-1.825,-0.0106039185224984
134.425,-1.825,0.04456075787992
134.475,-1.825,0.0382032040078418
135.775,-1.825,0.0143286986613052
135.825,-1.825,0.0143754286283091
135.925,-1.825,0.0434288290363905
135.975,-1.825,0.042844350026992
136.025,-1.825,0.0408457896954093
136.725,-1.825,0.0325915376860733
136.775,-1.825,0.0302053116550706
136.825,-1.825,0.0318757413155049
136.875,-1.825,0.0198910678636952
136.925,-1.825,0.0156718107186955
136.975,-1.825,0.0107682869973035
137.025,-1.825,-0.0150751340006262
137.075,-1.825,-0.0166767394356109
153.225,-1.825,-0.118270971389876
153.275,-1.825,-0.115467357645842
153.375,-1.825,-0.111041000790392
153.525,-1.825,-0.115425793741054
153.575,-1.825,-0.114335085360389
175.525,-1.825,-0.328547272600765
175.575,-1.825,-0.303293191480098
41.375,-1.875,0.154293249771906
41.425,-1.875,0.155126527284181
41.475,-1.875,0.154923682900349
99.075,-1.875,0.063482047294914
99.225,-1.875,0.0665904738585709
99.275,-1.875,0.0629011059387488
99.325,-1.875,0.0604247064903082
100.575,-1.875,0.116411787366212
100.625,-1.875,0.113970340056933
105.225,-1.875,0.0867950383408109
105.275,-1.875,0.0936975733903093
105.325,-1.875,0.0989394543537485
106.175,-1.875,0.130221067545341
119.325,-1.875,0.0249700492959705
121.275,-1.875,0.0814581867736409
121.325,-1.875,0.0805587830530586
121.375,-1.875,0.0818021908016858
121.475,-1.875,0.0843076678916587
121.725,-1.875,0.110178364534659
121.775,-1.875,0.107604651422848
121.825,-1.875,0.0991647070027883
121.875,-1.875,0.0972596605749977
121.925,-1.875,0.0940564669360161
121.975,-1.875,0.104559689691764
123.025,-1.875,0.0213851470528678
123.075,-1.875,0.0423387689959921
123.125,-1.875,0.0537834810723219
123.175,-1.875,0.0619164678845414
123.225,-1.875,0.0713216274415611
123.275,-1.875,0.0818746813885252
123.375,-1.875,0.0994181879079221
123.525,-1.875,0.107566950401089
123.625,-1.875,0.101577893223282
123.675,-1.875,0.0908183923046104
123.725,-1.875,0.0820843516589843
123.775,-1.875,0.0723663232811202
123.825,-1.875,0.0710009275991797
124.025,-1.875,0.0781472278555716
124.325,-1.875,0.1216253620019
125.025,-1.875,0.0965293951039471
125.075,-1.875,0.0972546708763395
125.125,-1.875,0.0971700850267023
125.325,-1.875,0.0565019794441756
125.375,-1.875,0.0558568036548151
125.425,-1.875,0.0513737015299722
126.075,-1.875,0.0849256976469754
126.125,-1.875,0.0871534251443572
126.175,-1.875,0.0880817170342009
126.225,-1.875,0.0892786020178583
126.275,-1.875,0.0910719265172065
127.575,-1.875,0.0720673144011658
127.625,-1.875,0.0705906662329887
129.725,-1.875,0.124912834054589
129.775,-1.875,0.124867179708002
130.375,-1.875,0.101594761859845
130.425,-1.875,0.0985992404530358
130.475,-1.875,0.0997707644485515
131.525,-1.875,0.0531861298697744
131.575,-1.875,0.0507304886915351
131.625,-1.875,0.0504617762561491
131.675,-1.875,0.0497148867860113
131.725,-1.875,0.0298474704340604
134.125,-1.875,0.00470711388866533
134.175,-1.875,0.000428783322389699
134.225,-1.875,-0.00306898331713272
135.775,-1.875,0.0105783956749496
135.825,-1.875,0.00940929673486416
135.975,-1.875,0.0418588007665272
136.025,-1.875,0.0388280933999984
136.075,-1.875,0.0408508932271462
136.125,-1.875,0.0377364304229173
136.175,-1.875,0.0373795652005513
136.225,-1.875,0.00600746891035455
136.275,-1.875,0.0034813292909643
136.325,-1.875,0.00143540049813548
136.425,-1.875,-0.0033355522065666
136.475,-1.875,-0.00309629269781906
136.525,-1.875,0.00698779952707644
136.575,-1.875,0.00737793612289185
136.625,-1.875,0.0116127811502991
136.675,-1.875,0.0168522029187358
136.725,-1.875,0.0157653091236048
136.975,-1.875,-0.000179781598109811
137.025,-1.875,-0.0267217198582244
137.075,-1.875,-0.0303111454717261
146.575,-1.875,-0.0395574468938117
146.625,-1.875,-0.0293623572084302
146.675,-1.875,-0.0319215447482335
146.825,-1.875,-0.026681558810359
146.875,-1.875,-0.0264736173425255
153.275,-1.875,-0.119250237101907
153.375,-1.875,-0.114631219149313
153.425,-1.875,-0.12249775620281
153.525,-1.875,-0.11028561741578
153.575,-1.875,-0.109202074177416
175.475,-1.875,-0.33037257763847
175.525,-1.875,-0.329659239890472
175.575,-1.875,-0.305534567496613
175.625,-1.875,-0.305444501225969
41.375,-1.92500000000001,0.156451491692208
41.625,-1.92500000000001,0.138361693795779
99.275,-1.92500000000001,0.0562904653536704
99.325,-1.92500000000001,0.057947885776565
100.625,-1.92500000000001,0.0895420624705556
105.125,-1.92500000000001,0.0756103487083993
105.175,-1.92500000000001,0.0826634785066142
105.225,-1.92500000000001,0.0852778294313659
106.225,-1.92500000000001,0.127199328756951
116.475,-1.92500000000001,-0.105197414314112
116.525,-1.92500000000001,-0.103061938761703
116.575,-1.92500000000001,-0.103037534050331
119.275,-1.92500000000001,0.0137789286912344
119.325,-1.92500000000001,0.0201147607971212
121.325,-1.92500000000001,0.0802937645548032
121.375,-1.92500000000001,0.0830629245769805
